"i","j","G_mu_hat","G_mu_true","n_ave"
34,9,0.0406860383313537,0.0202034695955239,70
35,9,0.0166356046342097,-0.00566820334205075,70
36,9,-0.00635242418622287,-0.0301344904801006,70
37,9,-0.028165011745388,-0.0530808457243326,70
38,9,-0.0487435350397305,-0.0744208161402894,70
39,9,-0.0680786611938558,-0.0940963183919341,70
40,9,-0.086200952271889,-0.112077455793211,70
41,9,-0.103169343116618,-0.128361883194872,70
42,9,-0.119059385425639,-0.142973734089942,70
43,9,-0.133952599416849,-0.155962131238179,70
44,9,-0.147927731517548,-0.167399308673721,70
45,9,-0.161054319950597,-0.177378379067182,70
46,9,-0.173388699455939,-0.186010785967632,70
47,9,-0.184972359469297,-0.193423485363696,70
48,9,-0.195832367639375,-0.199755905199155,70
49,9,-0.205983394057615,-0.205156734891045,70
50,9,-0.215430756536048,-0.209780599473884,70
1,10,0.25064325176131,0.265536839429517,70
2,10,0.27621337015794,0.299984931203743,70
3,10,0.30043802982903,0.332758608114963,70
4,10,0.323167210144617,0.363557497849849,70
5,10,0.344258121957724,0.392099454574191,70
6,10,0.363577417509308,0.418124205139299,70
7,10,0.381002084912495,0.441396704491619,70
8,10,0.396418971961185,0.4617101503257,70
9,10,0.409723249380026,0.478888612169245,70
10,10,0.420816485564467,0.492789235933429,70
11,10,0.429605266543704,0.503303991410872,70
12,10,0.436001373384704,0.510360937156719,70
13,10,0.439924351946065,0.513924984536753,70
14,10,0.441306817888762,0.513998150355252,70
15,10,0.440102046504381,0.510619295265418,70
16,10,0.436292480558412,0.503863352994617,70
17,10,0.429897104655055,0.493840063163271,70
18,10,0.420975554915851,0.48069222801875,70
19,10,0.409627507146651,0.464593520626365,70
20,10,0.395987117528169,0.445745878845765,70
21,10,0.380213638921131,0.424376525666739,70
22,10,0.362480358850768,0.400734662086451,70
23,10,0.342964431302855,0.375087883592856,70
24,10,0.32183994344699,0.34771837540092,70
25,10,0.299275762319059,0.318918944805725,70
26,10,0.275438524682856,0.288988951320098,70
27,10,0.250499804291944,0.258230196618665,70
28,10,0.224645302368255,0.226942836694957,70
29,10,0.198083163485232,0.195421378048187,70
30,10,0.171048466703942,0.163950818161947,70
31,10,0.143801675993703,0.132802988043656,70
32,10,0.116620232270686,0.102233151201354,70
33,10,0.08978419370247,0.0724769091977276,70
34,10,0.0635584084881539,0.0437474589075524,70
35,10,0.038174665695676,0.0162332408939053,70
36,10,0.0138173041985567,-0.0099039879987884,70
37,10,-0.00938515648449665,-0.0345306315603345,70
38,10,-0.031361356541592,-0.0575422615860669,70
39,10,-0.0520920467921029,-0.0788641441563189,70
40,10,-0.0716004705829952,-0.0984512809468865,70
41,10,-0.089940423828014,-0.116287969407348,70
42,10,-0.107184001601925,-0.132386893279933,70
43,10,-0.123410469980461,-0.146787762368626,70
44,10,-0.138697127587251,-0.159555527588939,70
45,10,-0.153112593805937,-0.17077820402095,70
46,10,-0.166712664824804,-0.180564340846289,70
47,10,-0.179538642041246,-0.18904018257666,70
48,10,-0.191617819331932,-0.19634657079034,70
49,10,-0.202965628165956,-0.202635639608173,70
50,10,-0.213588819741525,-0.208067361298924,70
1,11,0.238396349166879,0.251615192692036,70
2,11,0.266472892305553,0.288555469136922,70
3,11,0.29319973478514,0.32392974228064,70
4,11,0.318407431079164,0.357416397631938,70
5,11,0.341934228374405,0.388710877950506,70
6,11,0.363630071187393,0.417529604057445,70
7,11,0.383359172147926,0.443613618457897,70
8,11,0.401000740465716,0.466731897583779,70
9,11,0.41644789114982,0.486684283466024,70
10,11,0.429605266543704,0.503303991410872,70
11,11,0.440386329165966,0.516459656693734,70
12,11,0.448711488743623,0.526056890296219,70
13,11,0.454508125424256,0.532039321187711,70
14,11,0.457713155260532,0.534389110475384,70
15,11,0.458278115226188,0.533126930793597,70
16,11,0.45617596964047,0.528311412449311,70
17,11,0.451408178647028,0.520038065957324,70
18,11,0.444010249219247,0.508437698560727,70
19,11,0.434054151547203,0.493674350013764,70
20,11,0.421646636957982,0.475942780186186,70
21,11,0.406923514797195,0.455465547816655,70
22,11,0.390041091464971,0.432489725892064,70
23,11,0.371166907023502,0.407283304564236,70
24,11,0.350472280423657,0.380131337150497,70
25,11,0.328128789610122,0.351331888528466,70
26,11,0.30430971429869,0.321191848069593,70
27,11,0.279195956431402,0.290022671117057,70
28,11,0.252984475265659,0.258136113873317,70
29,11,0.225896281820846,0.225840026408352,70
30,11,0.198180849101811,0.193434267334943,70
31,11,0.170114504743074,0.161206801541541,70
32,11,0.14199182175663,0.129430039261239,70
33,11,0.114110832381655,0.0983574707372346,70
34,11,0.0867545581398842,0.0682206458848808,70
35,11,0.0601723878616788,0.0392265427257228,70
36,11,0.0345649185686846,0.0115553620689376,70
37,11,0.0100749653529878,-0.0146412209594106,70
38,11,-0.0132141469851532,-0.0392413252800425,70
39,11,-0.0352736110972262,-0.0621536365487153,70
40,11,-0.056119335890808,-0.0833176765196502,70
41,11,-0.0757996465355335,-0.102703569456404,70
42,11,-0.0943825937014608,-0.120311313960021,70
43,11,-0.111944400112551,-0.136169576431381,70
44,11,-0.12855997388348,-0.15033402995729,70
45,11,-0.144295963260963,-0.162885269588578,70
46,11,-0.159206506417291,-0.173926341649868,70
47,11,-0.173331571430816,-0.18357993077981,70
48,11,-0.186697545722907,-0.191985253751755,70
49,11,-0.199319534653039,-0.199294713684022,70
50,11,-0.211204704914807,-0.205670371944424,70
1,12,0.224606665398565,0.236468701664787,70
2,12,0.255026908820903,0.275569832664327,70
3,12,0.284115828132072,0.313225897235386,70
4,12,0.311684239901886,0.349097977190735,70
5,12,0.337549416066065,0.382862834444456,70
6,12,0.361541006799893,0.414217051688019,70
7,12,0.38350574471484,0.442880913409458,70
8,12,0.403310108179758,0.468601969617547,70
9,12,0.420840531565978,0.49115822941383,70
10,12,0.436001373384705,0.510360937156719,70
11,12,0.448711488743622,0.526056890296219,70
12,12,0.458900666674328,0.538130264926215,70
13,12,0.466507230605547,0.546503922594898,70
14,12,0.471477751247876,0.551140179815552,70
15,12,0.473769210694328,0.552041029906208,70
16,12,0.473353280783124,0.549247815129506,70
17,12,0.470221818097174,0.542840355473181,70
18,12,0.464392330359693,0.532935548675993,70
19,12,0.455912056933659,0.519685464134673,70
20,12,0.444859457591239,0.503274960998922,70
21,12,0.431342399570064,0.483918867954141,70
22,12,0.415493212836393,0.461858768792977,70
23,12,0.397461874518064,0.437359443784261,70
24,12,0.377409459709899,0.410705021969313,70
25,12,0.35550417842509,0.382194903771601,70
26,12,0.331921580814893,0.352139516630223,70
27,12,0.306849047479532,0.32085596870949,70
28,12,0.280493015877473,0.288663667060244,70
29,12,0.25308614001362,0.25587996689362,70
30,12,0.224891187850202,0.222815917871456,70
31,12,0.196199094313641,0.18977217153236,70
32,12,0.167320033027077,0.157035111187765,70
33,12,0.138568229246342,0.124873261882996,70
34,12,0.110242974143121,0.0935340333843439,70
35,12,0.0826094063089113,0.063240843698306,70
36,12,0.0558827587915271,0.0341906644403498,70
37,12,0.0302188802752424,0.00655202254611311,70
38,12,0.0057122284827824,-0.0195365145337963,70
39,12,-0.0175992256748448,-0.043967350776786,70
40,12,-0.0397240527603166,-0.0666643593407678,70
41,12,-0.0607047683594776,-0.0875828630086063,70
42,12,-0.0806047741205379,-0.106709102448187,70
43,12,-0.0994964425587191,-0.124059205553179,70
44,12,-0.117451336887582,-0.139677679042512,70
45,12,-0.134533079738907,-0.153635451056131,70
46,12,-0.150793039397851,-0.166027500571364,70
47,12,-0.166268720253753,-0.176970115966524,70
48,12,-0.180984488511405,-0.186597830873593,70
49,12,-0.194954051681269,-0.195060090498504,70
50,12,-0.208183982487332,-0.20251770576637,70
1,13,0.209489729561025,0.220234974959491,70
2,13,0.242034461579135,0.261150945722829,70
3,13,0.273289648421924,0.300753701168637,70
4,13,0.303048766341779,0.338691138007989,70
5,13,0.331108852334467,0.374625269560185,70
6,13,0.357278041177321,0.408236528682479,70
7,13,0.381382449084727,0.439227832203604,70
8,13,0.403271223239595,0.46732834661172,70
9,13,0.422818838847392,0.492296899238457,70
10,13,0.439924351946065,0.513924984536753,70
11,13,0.454508125424256,0.532039321187711,70
12,13,0.466507230605545,0.546503922594898,70
13,13,0.475871010391294,0.557221650726766,70
14,13,0.482558079949141,0.564135231133574,70
15,13,0.486535474975774,0.567227715171413,70
16,13,0.487780007653384,0.566522383884298,70
17,13,0.486281388669194,0.562082096494371,70
18,13,0.482046380509132,0.554008094897142,70
19,13,0.475103072487186,0.542438283821387,70
20,13,0.465504241954628,0.527545014262779,70
21,13,0.45332879536783,0.50953240531253,70
22,13,0.438680694200459,0.488633246459899,70
23,13,0.421685646558555,0.465105528742069,70
24,13,0.402486901798171,0.439228658648528,70
25,13,0.381242151613608,0.411299413373748,70
26,13,0.35812332476416,0.381627699778931,70
27,13,0.333319908563196,0.350532182212753,70
28,13,0.307044786814282,0.318335846109582,70
29,13,0.27954015418514,0.285361565004871,70
30,13,0.251080451338477,0.251927738271084,70
31,13,0.221969716001291,0.218344065490132,70
32,13,0.192532118775207,0.184907520962593,70
33,13,0.163096310478514,0.151898588449435,70
34,13,0.133975981061269,0.119577811902847,70
35,13,0.105450183066261,0.0881827127387914,70
36,13,0.0777471474737367,0.0579251182177678,70
37,13,0.0510344553157926,0.0289889388272954,70
38,13,0.0254168178815915,0.00152842530578989,70
39,13,0.00094093456124397,-0.0243330717721292,70
40,13,-0.0223944475170793,-0.0485038249919317,70
41,13,-0.0446257021685757,-0.0709239290989139,70
42,13,-0.0658109698332818,-0.0915649777867239,70
43,13,-0.0860179508423048,-0.110429228375949,70
44,13,-0.105313893457186,-0.127548272620899,70
45,13,-0.123758329428197,-0.142981239711987,70
46,13,-0.141398742163644,-0.15681256493911,70
47,13,-0.158269046567162,-0.169149364331438,70
48,13,-0.17439048283661,-0.180118461783026,70
49,13,-0.189774300477753,-0.189863120613985,70
50,13,-0.204425477636852,-0.198539536118049,70
1,14,0.193282860381877,0.203058340709892,70
2,14,0.227687082680067,0.245432840564877,70
3,14,0.260864206325469,0.286635154121365,70
4,14,0.292595061733273,0.326304231582515,70
5,14,0.322660011543295,0.364091414199368,70
6,14,0.350847419119486,0.399664839847079,70
7,14,0.376962259465424,0.432713634547642,70
8,14,0.400833515580066,0.462951827949164,70
9,14,0.422319013488777,0.490121934908207,70
10,14,0.441306817888761,0.513998150355252,70
11,14,0.457713155260531,0.534389110475384,70
12,14,0.471477751247876,0.551140179815552,70
13,14,0.482558079949141,0.564135231133574,70
14,14,0.490924082589433,0.57329789251973,70
15,14,0.496554473565478,0.578592244428993,70
16,14,0.499435109811318,0.580022957633713,70
17,14,0.499559375683047,0.577634871612362,70
18,14,0.496930253162073,0.571512021396586,70
19,14,0.491563592834888,0.561776129273582,70
20,14,0.483491906975502,0.548584585852833,70
21,14,0.472767784718295,0.532127952728871,70
22,14,0.459466022856005,0.512627026184541,70
23,14,0.443684026127982,0.490329507969692,70
24,14,0.425540910085024,0.465506335055833,70
25,14,0.405176591526668,0.438447725316668,70
26,14,0.382752385801137,0.409459000239478,70
27,14,0.358453941557866,0.378856248968545,70
28,14,0.332495964813805,0.346961900170276,70
29,14,0.305126766734781,0.314100269357017,70
30,14,0.276629905882356,0.280593149395832,70
31,14,0.247320467565254,0.24675551095964,70
32,14,0.217534767622141,0.212891377667329,70
33,14,0.1876140642662,0.17928993763972,70
34,14,0.157884622585444,0.146221949218164,70
35,14,0.128637643406984,0.113936493715826,70
36,14,0.100112767105528,0.0826581223763038,70
37,14,0.0724880203844919,0.0525844382907451,70
38,14,0.0458774742043275,0.0238841469752107,70
39,14,0.020336092880923,-0.00330439825335446,70
40,14,-0.00413010663315827,-0.0288741379216381,70
41,14,-0.0275510403766256,-0.0527497251094496,70
42,14,-0.0499789776417028,-0.074887419631737,70
43,14,-0.0714761155701325,-0.095274464469104,70
44,14,-0.0921044027823178,-0.113927959464192,70
45,14,-0.111918200733802,-0.130893255285405,70
46,14,-0.130959983943828,-0.146241898260139,70
47,14,-0.149258950341651,-0.160069163776923,70
48,14,-0.166832114664788,-0.172491222437745,70
49,14,-0.183687218357411,-0.183641988906051,70
50,14,-0.199826655858756,-0.193669708351733,70
1,15,0.176225529631015,0.185088011210148,70
2,15,0.212193170359537,0.228558912447785,70
3,15,0.247011695373671,0.271005998755421,70
4,15,0.280455295897559,0.312063570763295,70
5,15,0.312293373048279,0.351376459115048,70
6,15,0.342299079267174,0.388604471995532,70
7,15,0.370258804462589,0.423426655932285,70
8,15,0.395981321491681,0.455545307033189,70
9,15,0.419305046183683,0.484689673546093,70
10,15,0.44010204650438,0.510619295265418,70
11,15,0.458278115226188,0.533126930793597,70
12,15,0.473769210694328,0.552041029906208,70
13,15,0.486535474975775,0.567227715171413,70
14,15,0.496554473565478,0.578592244428993,70
15,15,0.503815141931371,0.586079933625515,70
16,15,0.508313379582382,0.589676527706674,70
17,15,0.5100496630807,0.589408015657337,70
18,15,0.509028689834161,0.58533989422343,70
19,15,0.505260885455835,0.577575893215407,70
20,15,0.498765430328295,0.566256183450201,70
21,15,0.489574197764232,0.551555096209868,70
22,15,0.47773578273768,0.53367839045848,70
23,15,0.463318891791574,0.51286011084974,70
24,15,0.446414872293652,0.48935908567008,70
25,15,0.427139856667199,0.463455119201004,70
26,15,0.405637401534129,0.435444937467123,70
27,15,0.382082209457049,0.405637949893286,70
28,15,0.356684543132674,0.374351891970775,70
29,15,0.329693753169394,0.341908415589307,70
30,15,0.301398600234884,0.308628694205206,70
31,15,0.272122220063264,0.274829109479891,70
32,15,0.242210690544155,0.240817084446197,70
33,15,0.21201585002124,0.206887125669178,70
34,15,0.181874711226176,0.173317133304872,70
35,15,0.152088949757534,0.14036503348222,70
36,15,0.122908134887111,0.108265782111598,70
37,15,0.0945195320033087,0.0772287831431639,70
38,15,0.0670457163180865,0.0474357575560616,70
39,15,0.0405494583664612,0.0190390920627596,70
40,15,0.0150439842415544,-0.0078393112228325,70
41,15,-0.00949386374969881,-0.0331086709566723,70
42,15,-0.0331098826431336,-0.0567094436189418,70
43,15,-0.0558599351095505,-0.0786129247936485,70
44,15,-0.0777996786268982,-0.0988203462410458,70
45,15,-0.098977216595883,-0.117361488352567,70
46,15,-0.119428885717945,-0.13429283527003,70
47,15,-0.139178041257352,-0.149695307191374,70
48,15,-0.158236382500176,-0.163671611059838,70
49,15,-0.176607108689609,-0.176343256837001,70
50,15,-0.194289061115362,-0.187847291797824,70
1,16,0.158543472433077,0.166476209937487,70
2,16,0.195762822385805,0.210680070573833,70
3,16,0.231920676530582,0.254013922625485,70
4,16,0.266790718093777,0.296111710174206,70
5,16,0.300138080022913,0.33661593929961,70
6,16,0.331727189108814,0.375182106698391,70
7,16,0.361331135569796,0.411482971347752,70
8,16,0.388741562615626,0.445212606429716,70
9,16,0.413777630779549,0.476090171991223,70
10,16,0.436292480558411,0.503863352994617,70
11,16,0.45617596964047,0.528311412449311,70
12,16,0.473353280783124,0.549247815129506,70
13,16,0.487780007653385,0.566522383884298,70
14,16,0.499435109811318,0.580022957633713,70
15,16,0.508313379582382,0.589676527706674,70
16,16,0.514418790152146,0.595449837096391,70
17,16,0.517759573133716,0.59734943536158,70
18,16,0.518345408518069,0.595421190160898,70
19,16,0.516186815072184,0.589749264644145,70
20,16,0.511296626325764,0.580454578008309,70
21,16,0.50369322010981,0.567692774333694,70
22,16,0.493404955302973,0.551651732222911,70
23,16,0.480475195987405,0.532548654658331,70
24,16,0.464967483013466,0.510626784764303,70
25,16,0.446970771053944,0.486151798711267,70
26,16,0.426604901522647,0.459407931744165,70
27,16,0.404026315925486,0.430693897183215,70
28,16,0.379433358135612,0.400318661172115,70
29,16,0.353069664004732,0.368597137891822,70
30,16,0.325223612850372,0.335845870888113,70
31,16,0.296222044905188,0.302378766064795,70
32,16,0.266417512567944,0.268502940774219,70
33,16,0.236169929308301,0.234514751311907,70
34,16,0.205825076413869,0.200696058026938,70
35,16,0.175693478273794,0.167310783244417,70
36,16,0.146033285599267,0.134601812325157,70
37,16,0.11703993469053,0.102788282538454,70
38,16,0.0888437539995813,0.0720632980866176,70
39,16,0.0615149211253848,0.0425921026954666,70
40,16,0.0350738336944218,0.0145107337834133,70
41,16,0.00950439435194687,-0.0120748255395944,70
42,16,-0.0152321277727671,-0.0370889883899947,70
43,16,-0.0391844378867968,-0.0604863998000734,70
44,16,-0.062400918276832,-0.0822512741231741,70
45,16,-0.0849223349414021,-0.102396250042001,70
46,16,-0.106777770306691,-0.120960786738458,70
47,16,-0.127983630246883,-0.138009132061351,70
48,16,-0.148545234772724,-0.153627900297959,70
49,16,-0.168460238967866,-0.167923303310151,70
50,16,-0.187722997108098,-0.181018084238309,70
1,17,0.140438782531933,0.14737628860202,70
2,17,0.178595812775331,0.191952812814522,70
3,17,0.215783410754826,0.23581661895116,70
4,17,0.251780029670418,0.278605521773842,70
5,17,0.28635296989138,0.319963852992739,70
6,17,0.319265041338778,0.359546810874741,70
7,17,0.350282980748807,0.397024684632318,70
8,17,0.379186985527471,0.432086891760158,70
9,17,0.405780256355956,0.464445769235827,70
10,17,0.429897104655054,0.493840063163271,70
11,17,0.451408178647026,0.520038065957324,70
12,17,0.470221818097173,0.542840355473181,70
13,17,0.486281388669194,0.562082096494371,70
14,17,0.499559375683048,0.577634871612362,70
15,17,0.510049663080699,0.589408015657337,70
16,17,0.517759573133715,0.59734943536158,70
17,17,0.522702958723628,0.601445903737002,70
18,17,0.524895166512677,0.601722826604787,70
19,17,0.524350249825838,0.598243486703744,70
20,17,0.521080492582509,0.591107778700151,70
21,17,0.51509809514577,0.580450456102419,70
22,17,0.506418743910467,0.566438918429001,70
23,17,0.495066744450511,0.549270573873338,70
24,17,0.48108144318359,0.529169819047644,70
25,17,0.464524725571466,0.506384683069873,70
